-0.162		0.8706		0
-0.6384		0.96		0
0.1115		-0.0656		1
0.8878		-0.4402		0
0.7907		0.4573		0
0.6132		-0.2051		1
-0.294		-0.1748		1
0.4039		0.9413		0
-0.7079		0.5621		0
0.8607		-0.6129		0
0.2086		0.2		1
-0.9039		-0.1101		0
0.2933		0.9078		0
0.5972		-0.7884		0
-0.3754		-0.2333		1
0.3481		0.0581		1
0.2328		0.517		1
-0.9924		-0.7684		0
0.4887		-0.5804		0
0.0285		-0.5244		1
-0.9345		-0.1869		0
-0.9716		0.0677		0
0.8306		-0.0326		0
-0.7995		0.5849		0
-0.6292		0.9261		0
-0.9654		-0.7623		0
0.5368		0.4606		0
0.1331		0.0023		1
-0.0806		-0.2792		1
-0.8624		0.2162		0
0.9609		0.9275		0
-0.821		0.4552		0
0.8901		0.7432		0
-0.8681		0.663		0
-0.2949		0.3887		1
-0.2996		0.21		1
-0.1953		0.0743		1
-0.9219		0.8403		0
-0.2131		0.0255		1
-0.3168		0.6503		0
0.593		-0.3423		0
-0.322		0.455		1
0.3461		0.573		1
-0.0265		0.7468		0
0.2865		0.4654		1
-0.8031		-0.0649		0
-0.3589		0.2648		1
0.3444		-0.1305		1
-0.4887		-0.6144		0
0.281		0.4719		1
0.4481		0.8308		0
-0.1449		0.7464		0
0.3985		0.5352		1
-0.1256		-0.5266		1
0.5166		0.4227		1
-0.243		-0.3952		1
0.7065		0.1253		0
0.0138		-0.0866		1
0.8825		-0.1113		0
0.9436		-0.8108		0
0.8445		-0.6147		0
0.0364		0.0987		1
0.3248		-0.904		0
-0.3979		0.1886		1
-0.2489		0.4353		1
0.7429		-0.8547		0
0.3774		0.3777		1
-0.2009		-0.8206		0
0.9035		-0.4957		0
0.0684		-0.4019		1
-0.4398		-0.0848		1
-0.6976		0.9124		0
0.5886		0.0353		1
-0.4196		-0.6518		0
0.4749		0.6583		0
0.3239		-0.1322		1
0.8647		0.4674		0
-0.4816		0.0905		1
-0.1458		-0.8446		0
0.9911		0.8102		0
0.3777		-0.5262		1
0.7846		0.9272		0
0.3537		-0.9669		0
0.9931		0.218		0
0.4786		0.6561		0
-0.9344		0.1134		0
-0.7589		-0.1858		0
-0.6321		-0.9815		0
-0.3075		0.651		0
-0.8165		0.4938		0
0.8174		0.6393		0
-0.0392		0.3028		1
0.2053		-0.6752		0
0.2303		-0.2663		1
-0.597		-0.9583		0
-0.8179		-0.309		0
0.9169		-0.3313		0
0.7076		0.6124		0
0.5245		0.0217		1
0.2322		0.5625		1
-0.1862		0.786		0
-0.9867		-0.2235		0
0.5073		0.0304		1
0.0621		-0.3922		1
-0.0585		0.8116		0
0.3354		0.7571		0
-0.3598		-0.8291		0
-0.0523		0.1015		1
-0.8581		-0.8972		0
0.4407		0.8557		0
0.905		0.4885		0
-0.8597		0.0755		0
0.1931		0.4286		1
0.4005		0.5633		0
-0.5423		-0.5396		0
-0.7881		0.8253		0
-0.0332		0.2868		1
0.8508		-0.7228		0
-0.0394		0.6366		1
-0.1949		-0.8473		0
0.9758		-0.1889		0
-0.7925		0.117		0
-0.8985		-0.5836		0
-0.3117		-0.4228		1
-0.0546		-0.0602		1
-0.0204		-0.0712		1
0.1564		0.8007		0
0.7622		0.0213		0
0.0707		-0.4671		1
0.9851		-0.1486		0
-0.7698		0.3146		0
-0.366		-0.1032		1
0.6617		-0.8638		0
0.3476		0.0952		1
-0.2915		-0.9439		0
-0.752		-0.8342		0
-0.2574		0.2913		1
-0.0377		-0.4742		1
-0.0294		-0.095		1
-0.3004		0.4883		1
0.0182		0.033		1
-0.9209		0.0311		0
-0.0848		-0.9097		0
-0.3223		-0.3797		1
-0.973		0.224		0
-0.9565		0.728		0
0.0242		-0.8521		0
-0.6939		-0.181		0
-0.5376		0.1221		1
-0.4225		0.2422		1
-0.0582		0.1317		1
-0.0941		0.6863		0
0.9629		0.1751		0
-0.1429		0.3662		1
-0.5831		-0.9244		0
0.451		0.5378		0
-0.0963		0.1286		1
0.0104		-0.2673		1
0.4006		-0.2556		1
-0.3256		-0.6851		0
0.8846		0.8535		0
-0.7634		-0.7091		0
-0.561		0.3122		1
0.0222		0.1618		1
0.3127		-0.0453		1
0.4951		-0.353		1
-0.4803		-0.4351		1
0.5279		-0.6941		0
0.7196		-0.896		0
0.5023		0.9503		0
-0.01		-0.0277		1
-0.2424		-0.1169		1
0.9935		0.7893		0
-0.4725		-0.9039		0
-0.9115		-0.7938		0
0.9194		0.3378		0
-0.8354		0.8524		0
0.8888		-0.0291		0
-0.1178		0.3246		1
0.3481		0.0757		1
-0.8022		0.9829		0
-0.0535		0.2139		1
-0.1701		-0.9711		0
-0.5612		-0.7902		0
0.7844		0.4442		0
0.6594		-0.5112		0
-0.9772		-0.7583		0
-0.4948		-0.723		0
0.6898		-0.9144		0
0.3731		-0.7152		0
0.4266		0.0134		1
-0.9646		-0.9502		0
0.4364		0.6077		0
0.1544		0.7327		0
0.8136		0.7125		0
0.37		-0.9703		0
-0.8521		0.6803		0
0.1113		0.9005		0
-0.6538		0.8018		0
-0.7133		0.2541		0
-0.3087		-0.4423		1
0.8027		0.11		0
-0.9851		0.3851		0
0.5291		0.3326		1
-0.5402		-0.7905		0
-0.7852		-0.87		0
0.9106		-0.1248		0
-0.6309		0.6147		0
0.1289		-0.2349		1
-0.9909		-0.281		0
-0.3468		0.7677		0
0.0972		-0.3793		1
0.2728		-0.0868		1
-0.1233		-0.8031		0
-0.3895		0.8602		0
-0.5018		-0.4934		0
-0.4467		0.0878		1
-0.6012		-0.4491		0
0.7551		0.0308		0
0.9216		-0.1284		0
-0.6597		0.5237		0
0.2614		0.579		1
-0.0418		-0.6625		1
0.3207		0.4349		1
-0.1152		0.3178		1
0.9006		-0.9674		0
0.2712		0.493		1
-0.0635		-0.6696		0
0.0817		0.9157		0
0.0091		0.7499		0
-0.4749		0.0615		1
0.5194		0.4452		0
0.6403		-0.2941		0
-0.8473		-0.2514		0
-0.323		-0.052		1
0.6359		-0.1358		1
0.9017		-0.7354		0
-0.6334		0.4554		0
-0.2287		-0.9233		0
-0.617		0.7307		0
-0.1042		0.5602		1
-0.5371		0.8734		0
-0.2993		0.3931		1
0.3535		-0.0593		1
-0.6139		-0.9584		0
-0.91		-0.7008		0
-0.3617		0.2441		1
0.6682		-0.7249		0
0.8038		-0.1187		0
0.8119		-0.1726		0
0.8224		0.4483		0
0.6517		-0.8272		0
0.2934		0.985		0
-0.3936		-0.6751		0
0.1859		0.1479		1
-0.5801		-0.4271		0
-0.6561		-0.2611		0
0.8885		0.1768		0
-0.516		0.2774		1
-0.0272		0.1144		1
0.1532		0.3613		1
-0.0765		-0.3568		1
-0.3662		0.2415		1
-0.2852		0.2659		1
0.7486		0.1943		0
-0.3435		-0.5319		1
0.2243		0.1699		1
0.543		-0.2661		1
0.0211		-0.8347		0
-0.495		0.8576		0
-0.4451		0.2431		1
0.3816		0.523		1
0.1008		0.3858		1
-0.5076		-0.2529		1
0.3823		-0.2628		1
0.8648		-0.6312		0
-0.2981		0.4563		1
-0.6795		-0.4869		0
-0.4338		0.7721		0
-0.2376		0.9209		0
0.1731		0.9196		0
-0.7934		0.5976		0
-0.9394		0.7717		0
-0.9471		-0.6045		0
0.2207		0.0741		1
0.3424		0.1607		1
-0.6218		-0.3819		0
0.1088		-0.2738		1
0.4286		0.0134		1
-0.2328		-0.7205		0
-0.9926		-0.4939		0
-0.9091		-0.7434		0
-0.195		-0.6852		0
-0.1112		0.5596		1
0.5089		0.113		1
0.5666		0.6044		0
-0.486		0.6063		0
0.8006		0.1734		0
0.2019		0.5314		1
0.9081		-0.3737		0
0.2603		0.081		1
-0.0085		-0.6702		1
0.2363		0.2929		1
-0.9195		0.3308		0
-0.4532		-0.9308		0
-0.953		-0.194		0
-0.2674		0.1226		1
0.1369		-0.9388		0
-0.0579		-0.8467		0
-0.0891		-0.061		1
0.2913		-0.0456		1
0.1658		-0.2759		1
0.478		-0.4372		1
0.9438		0.106		0
-0.3431		-0.2184		1
0.0599		0.3524		1
0.9341		-0.6959		0
0.9032		-0.1397		0
0.7625		0.9847		0
0.0148		0.6142		1
0.3918		0.5672		0
0.1563		-0.4121		1
-0.592		0.6198		0
0.5232		-0.3125		1
0.5309		0.8783		0
-0.0651		-0.0203		1
0.0398		0.6486		1
0.5211		-0.7639		0
0.5323		0.9591		0
0.3782		-0.19		1
-0.3398		0.3492		1
-0.3414		0.0475		1
-0.1234		-0.0834		1
0.5215		0.8789		0
0.9092		-0.6977		0
-0.0102		0.5935		1
0.3721		-0.305		1
-0.6638		-0.7966		0
-0.2856		-0.4417		1
-0.6923		-0.7767		0
0.2294		-0.6325		0
0.7008		0.0832		0
-0.6019		0.5312		0
0.2648		-0.6766		0
0.3422		-0.6074		0
0.2384		0.1911		1
0.7703		-0.9099		0
-0.785		-0.8087		0
0.3491		0.2377		1
-0.4551		0.8264		0
-0.4482		0.8101		0
-0.7386		0.5328		0
-0.1968		0.566		1
-0.2066		0.7562		0
-0.5595		-0.8014		0
-0.767		-0.4655		0
-0.9689		-0.1285		0
-0.5062		-0.0035		1
-0.8122		-0.7189		0
0.2736		0.8911		0
0.8552		-0.6212		0
0.1645		-0.5714		1
0.4651		0.8639		0
-0.9429		0.7173		0
0.5163		0.1299		1
-0.0221		-0.0119		1
0.7665		-0.4844		0
-0.9366		-0.8837		0
-0.0886		0.0438		1
-0.907		-0.8374		0
0.7881		-0.3721		0
0.0076		0.1887		1
-0.0017		-0.2663		1
0.2551		0.4392		1
-0.4457		-0.0383		1
0.3378		0.8028		0
-0.0373		-0.4707		1
0.7999		-0.9841		0
0.2676		0.0958		1
0.1918		-0.4045		1
0.783		0.8923		0
-0.9509		-0.281		0
0.9066		0.1043		0
-0.4313		-0.0467		1
0.7264		-0.3066		0
-0.7362		-0.4701		0
0.1486		0.3889		1
0.7571		0.4542		0
-0.4909		-0.4496		1
0.3728		-0.8535		0
0.4892		-0.0188		1
-0.494		0.9932		0
0.7902		0.8597		0
0.825		-0.9011		0
0.2374		0.4323		1
-0.3246		-0.6975		0
0.2463		0.9156		0
-0.9899		-0.1589		0
-0.4017		-0.3747		1
0.8054		0.9666		0
0.1514		0.6484		1
0.5289		0.8119		0
-0.7197		-0.4865		0
-0.3729		-0.5414		1
0.9718		0.2614		0
0.8233		-0.4607		0
-0.2473		-0.9122		0
0.055		0.9476		0
-0.8767		0.9863		0
0.7316		0.4352		0
0.6078		0.9358		0
0.9247		-0.7637		0
-0.8071		-0.2415		0
-0.0573		0.2132		1
0.9266		0.1173		0
0.5897		-0.4289		0
0.6648		-0.5084		0
0.1547		-0.0911		1
0.2943		0.8315		0
-0.2208		-0.0493		1
-0.3818		0.0254		1
0.4034		0.1271		1
-0.6724		0.2219		0
-0.694		-0.4762		0
0.7672		-0.2828		0
0.887		0.9431		0
-0.396		0.2683		1
0.3666		-0.8082		0
0.1991		0.5676		1
-0.9311		0.1893		0
-0.6116		-0.4868		0
0.7921		-0.4252		0
0.9413		-0.251		0
-0.168		0.9483		0
0.1511		0.5284		1
-0.5148		-0.7616		0
-0.2486		0.1044		1
0.2634		-0.1904		1
0.3476		0.2908		1
-0.0174		0.6401		1
-0.5119		-0.3955		1
0.2382		-0.4955		1
-0.9671		-0.5058		0
-0.4693		-0.3332		1
0.8638		0.5865		0
0.9423		0.0153		0
-0.3045		-0.6657		0
0.8196		0.7208		0
0.0619		-0.3264		1
0.7837		0.8161		0
-0.3207		-0.2306		1
-0.348		-0.1743		1
-0.1937		0.4164		1
0.5757		-0.4733		0
-0.7877		0.6117		0
0.6649		0.1407		0
-0.5068		-0.6411		0
-0.2374		-0.6758		0
-0.7811		0.597		0
0.2583		0.2359		1
0.4523		-0.1057		1
-0.587		-0.8435		0
0.92		-0.9841		0
-0.5903		-0.0312		1
0.6529		0.9389		0
-0.169		-0.5389		1
-0.1598		-0.1781		1
0.4758		-0.597		0
-0.384		-0.6834		0
-0.2298		-0.7334		0
0.8816		-0.0084		0
-0.4266		-0.5575		0
0.8032		0.1462		0
0.4891		-0.6981		0
0.9433		-0.6181		0
-0.3633		0.5981		0
0.1207		-0.8037		0
-0.3692		-0.9079		0
0.74		0.4893		0
-0.9056		-0.7627		0
-0.8558		-0.0566		0
0.2943		0.8784		0
-0.1131		0.0171		1
-0.9446		0.6177		0
0.1742		0.9944		0
-0.2003		0.903		0
0.5448		-0.7133		0
0.6564		0.4373		0
0.6051		0.1097		1
-0.6626		0.3725		0
0.0871		0.7084		0
-0.0399		-0.3044		1
0.5335		0.9608		0
-0.9392		0.807		0
0.9631		-0.5775		0
0.4392		-0.3647		1
0.9889		0.9149		0
-0.0078		0.5365		1
0.1326		-0.0264		1
0.7085		-0.5832		0
-0.3984		-0.5189		1
-0.5848		-0.9838		0
0.2775		0.0513		1
-0.6006		-0.15		1
-0.681		-0.9793		0
-0.1238		0.2277		1
-0.0145		-0.285		1
-0.2469		0.0873		1
-0.5459		-0.3043		1
0.9519		-0.1239		0
-0.0845		-0.254		1
-0.9532		-0.5134		0
-0.0718		-0.2816		1
0.4515		0.3558		1
-0.0976		0.1514		1
0.0906		0.3676		1
-0.4444		0.5162		0
0.1906		0.4257		1
0.3864		0.1863		1
-0.3371		-0.5781		1
0.9475		-0.033		0
-0.1951		0.4916		1
0.9252		0.5027		0
0.2323		0.5844		1
0.8677		0.0648		0
0.5443		-0.3604		1
-0.8078		0.28		0
-0.6378		0.9828		0
0.4528		0.2784		1
-0.6967		-0.2152		0
0.7884		-0.9039		0
0.23		-0.4207		1
0.5606		0.4274		0
0.5635		-0.7241		0
0.9342		0.8814		0
-0.8712		-0.9265		0
0.1973		-0.5252		1
0.5041		0.6575		0
0.1562		0.8297		0
-0.503		0.7586		0
0.2933		-0.4971		1
0.4124		0.1345		1
0.7552		0.4667		0
-0.7176		-0.3514		0
-0.5887		0.3527		0
-0.2339		-0.8743		0
-0.59		-0.3186		1
-0.1069		0.2642		1
-0.6361		0.548		0
0.0468		-0.2015		1
0.7508		0.9129		0
-0.7632		0.6918		0
-0.2332		0.968		0
0.1573		0.59		1
0.4676		-0.4611		1
-0.3753		-0.4467		1
-0.4868		0.6416		0
0.6144		-0.5087		0
0.6106		0.0476		1
-0.4894		0.8573		0
0.8432		-0.4541		0
0.3198		0.5311		1
0.0438		-0.4276		1
-0.8491		0.9965		0
0.7811		-0.2619		0
0.7923		0.9353		0
-0.3547		0.7238		0
0.5769		-0.0538		1
-0.0105		0.5305		1
-0.863		0.6052		0
0.4872		-0.5486		0
-0.8433		-0.3321		0
-0.7893		-0.1674		0
0.4944		-0.3106		1
0.2519		-0.8356		0
-0.0375		-0.808		0
0.9333		0.2334		0
0.3641		-0.9784		0
0.1345		0.0401		1
-0.4455		0.927		0
0.045		-0.6496		1
-0.6758		-0.3991		0
-0.3737		-0.0937		1
0.0922		0.5729		1
0.3269		0.6151		0
-0.985		-0.9243		0
0.5834		0.5514		0
-0.2825		-0.1594		1
0.2492		-0.2333		1
0.4641		0.3161		1
-0.3103		0.8754		0
0.923		-0.431		0
0.2717		-0.9405		0
0.5958		0.2809		1
-0.9379		0.6253		0
-0.1122		0.2382		1
-0.828		-0.6073		0
-0.4424		-0.688		0
-0.0489		-0.1197		1
-0.2397		-0.9277		0
-0.6476		0.3212		0
-0.364		0.3012		1
0.6726		0.7295		0
0.3489		-0.0193		1
0.216		0.7885		0
-0.1259		-0.5075		1
-0.4252		-0.386		1
-0.9688		-0.089		0
0.1507		-0.0405		1
0.1984		-0.401		1
0.8811		0.7311		0
0.4358		0.0689		1
-0.4077		0.055		1
-0.6087		0.452		0
-0.0417		-0.3771		1
-0.1873		0.1921		1
0.1324		-0.2223		1
-0.8232		-0.2993		0
-0.6876		-0.791		0
0.9953		-0.007		0
0.5403		-0.4371		0
-0.0742		0.6783		0
0.8309		0.7402		0
-0.4238		-0.9654		0
-0.7752		-0.8447		0
0.5224		-0.7086		0
-0.0231		0.0783		1
0.1024		0.2018		1
-0.5448		-0.038		1
-0.8583		-0.793		0
-0.6172		0.5393		0
0.2772		-0.4516		1
-0.3286		-0.4284		1
-0.2779		0.8766		0
0.8554		0.5111		0
-0.3512		0.9547		0
0.2365		0.179		1
0.4905		-0.6085		0
-0.0377		0.5187		1
-0.9639		0.9125		0
0.2744		-0.6121		1
0.9924		0.6715		0
0.8334		-0.1215		0
-0.206		0.1011		1
0.6074		-0.6046		0
-0.3529		0.7622		0
-0.4584		0.1138		1
-0.9543		0.4478		0
0.1675		-0.4393		1
-0.9046		0.6018		0
-0.4434		0.4507		1
0.1872		-0.3653		1
-0.7707		0.4085		0
0.8735		-0.6516		0
0.7212		0.5206		0
0.0998		-0.1848		1
0.823		0.7474		0
-0.9483		-0.3471		0
0.2108		-0.08		1
-0.6688		-0.6662		0
-0.1739		0.2931		1
-0.386		-0.5985		0
0.9817		0.9196		0
0.5973		0.6645		0
0.9673		-0.6905		0
-0.2717		-0.1879		1
-0.8038		-0.4758		0
0.7149		0.7528		0
-0.088		-0.1257		1
-0.7216		0.8482		0
-0.2647		0.404		1
0.2999		-0.2275		1
0.6457		0.6425		0
0.3625		-0.1638		1
0.0716		-0.4099		1
0.3403		0.3536		1
0.6854		-0.2983		0
-0.9156		-0.8238		0
-0.6333		-0.9305		0
-0.3203		0.4746		1
0.5349		-0.134		1
0.062		-0.7039		0
0.705		-0.1813		0
0.8207		0.6437		0
0.6692		0.9933		0
0.4973		0.4312		1
-0.8679		-0.2108		0
-0.0494		-0.0265		1
0.8468		-0.0799		0
-0.4858		-0.1367		1
0.9028		-0.1377		0
0.1192		-0.0502		1
-0.8932		0.2746		0
0.2594		0.7272		0
0.7874		0.4761		0
-0.909		0.4466		0
0.8846		-0.6092		0
0.6767		0.1567		0
0.6784		0.4858		0
-0.8806		-0.9694		0
0.7786		0.0226		0
0.4288		0.1528		1
0.6452		-0.2684		0
-0.2821		0.4435		1
0.0071		-0.5967		1
0.1665		-0.4298		1
0.4245		-0.1801		1
-0.1906		-0.0299		1
0.1581		-0.6262		1
0.8696		0.2826		0
-0.8711		0.9218		0
0.5983		-0.8757		0
0.9095		0.7624		0
-0.355		0.2424		1
0.1617		0.9891		0
-0.9894		0.8716		0
0.5421		0.6684		0
-0.8821		-0.0374		0
-0.2773		0.9421		0
0.0085		-0.4762		1
-0.1396		-0.591		1
-0.0407		0.6871		0
-0.9545		0.3693		0
-0.0039		0.3078		1
-0.9802		0.9293		0
0.079		0.0047		1
-0.8428		-0.7628		0
-0.2503		-0.5684		1
0.193		0.532		1
-0.6347		-0.0219		1
0.3789		-0.6097		0
-0.0897		0.5746		1
0.9266		-0.9137		0
-0.4947		0.2387		1
-0.7688		0.1981		0
-0.3522		0.8665		0
-0.5981		0.0061		1
-0.446		-0.0051		1
